timestamp,disk_rb,disk_rc,disk_rt,disk_wb,disk_wc,disk_wt,ram,usage
1668367435.2769506,0.0,0.0,0.0,0.0,0.0,0.0,262418432,100.0
1668367435.4791582,0.0,0.0,0.0,0.0,0.0,0.0,257142784,32.9
1668367435.6814904,0.0,0.0,0.0,0.0,0.0,0.0,257142784,0.0
1668367435.8845503,0.0,0.0,0.0,0.0,0.0,0.0,257142784,0.0
1668367436.0883713,0.0,0.0,0.0,0.0,0.0,0.0,256884736,0.0
1668367436.2921824,0.0,0.0,0.0,0.0,0.0,0.0,256884736,1.2
1668367436.495932,0.0,0.0,0.0,0.0,0.0,0.0,256884736,0.0
1668367436.6996863,0.0,0.0,0.0,0.0,0.0,0.0,257114112,0.0
1668367436.9034665,0.0,0.0,0.0,0.0,0.0,0.0,257114112,1.2
1668367437.1072655,0.0,0.0,0.0,0.0,0.0,0.0,257114112,0.0
1668367437.311008,0.0,0.0,0.0,944873.4050596621,181.58859844141256,49.077310468131316,257114112,0.0
1668367437.514765,0.0,0.0,0.0,0.0,0.0,0.0,257114112,1.2
1668367437.7184901,0.0,0.0,0.0,0.0,0.0,0.0,257114112,0.0
1668367437.9222522,0.0,0.0,0.0,0.0,0.0,0.0,257114112,0.0
1668367438.1259882,0.0,0.0,0.0,0.0,0.0,0.0,257114112,0.0
1668367438.32972,0.0,0.0,0.0,0.0,0.0,0.0,257114112,1.2
1668367438.533467,0.0,0.0,0.0,0.0,0.0,0.0,257114112,0.0
1668367438.7372236,0.0,0.0,0.0,0.0,0.0,0.0,257114112,1.2
1668367438.9409397,0.0,0.0,0.0,0.0,0.0,0.0,257114112,0.0
1668367439.1446588,0.0,0.0,0.0,0.0,0.0,0.0,257114112,0.0
1668367439.348413,0.0,0.0,0.0,0.0,0.0,0.0,257114112,0.0
1668367439.5522017,0.0,0.0,0.0,0.0,0.0,0.0,257114112,1.2
1668367439.7560382,0.0,0.0,0.0,0.0,0.0,0.0,257118208,0.0
1668367439.9597754,0.0,0.0,0.0,0.0,0.0,0.0,257118208,0.0
1668367440.1634774,0.0,0.0,0.0,0.0,0.0,0.0,257118208,1.2
1668367440.3672392,0.0,0.0,0.0,0.0,0.0,0.0,257118208,2.4
1668367440.5709438,0.0,0.0,0.0,0.0,0.0,0.0,257118208,0.0
1668367440.7746768,0.0,0.0,0.0,160845.32618355745,9.817656222021181,29.452175866976255,257118208,0.0
1668367440.9784179,0.0,0.0,0.0,0.0,0.0,0.0,257118208,0.0
1668367441.1821737,0.0,0.0,0.0,0.0,0.0,0.0,257118208,1.2
1668367441.3859355,0.0,0.0,0.0,0.0,0.0,0.0,257118208,0.0
1668367441.5896928,0.0,0.0,0.0,0.0,0.0,0.0,257118208,0.0
1668367441.7934628,0.0,0.0,0.0,0.0,0.0,0.0,257110016,1.2
1668367441.9972215,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367442.2009315,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367442.4046686,0.0,0.0,0.0,0.0,0.0,0.0,257110016,1.2
1668367442.608418,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367442.8121734,0.0,0.0,0.0,0.0,0.0,0.0,257110016,1.2
1668367443.015917,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367443.219624,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367443.4234433,0.0,0.0,0.0,40187.48654130009,9.813406706277762,29.448246971019614,257110016,2.4
1668367443.6271985,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367443.830913,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367444.0346265,0.0,0.0,0.0,40214.81424851212,4.90909239871488,24.546151496246946,257110016,2.4
1668367444.2383816,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367444.4421086,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367444.6458125,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367444.849549,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367445.0532804,0.0,0.0,0.0,0.0,0.0,0.0,257110016,1.2
1668367445.2569962,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367445.4607186,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367445.6644642,0.0,0.0,0.0,0.0,0.0,0.0,257110016,1.2
1668367445.868218,0.0,0.0,0.0,844373.7311689041,127.61220609040707,44.168080677602,257110016,1.2
1668367446.0721223,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367446.275871,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367446.4795892,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367446.6833658,0.0,0.0,0.0,0.0,0.0,0.0,257110016,2.4
1668367446.8871038,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367447.0908325,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367447.2945933,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367447.498327,0.0,0.0,0.0,160841.74974312403,9.816840489074465,24.538109707939263,257110016,0.0
1668367447.702084,0.0,0.0,0.0,0.0,0.0,0.0,257110016,0.0
1668367447.905808,0.0,0.0,0.0,0.0,0.0,0.0,257339392,1.2
1668367448.109574,0.0,0.0,0.0,0.0,0.0,0.0,257339392,2.4
1668367448.313339,0.0,0.0,0.0,0.0,0.0,0.0,257339392,0.0
1668367448.5170999,0.0,0.0,0.0,0.0,0.0,0.0,257339392,0.0
1668367448.7208323,0.0,0.0,0.0,0.0,0.0,0.0,257339392,0.0
1668367448.9246044,0.0,0.0,0.0,0.0,0.0,0.0,257339392,1.2
1668367449.128381,0.0,0.0,0.0,0.0,0.0,0.0,257339392,1.2
1668367449.332162,0.0,0.0,0.0,0.0,0.0,0.0,257339392,0.0
1668367449.5358467,0.0,0.0,0.0,0.0,0.0,0.0,257339392,0.0
1668367449.7395585,0.0,0.0,0.0,341806.3185706896,9.81772516341208,29.455554177015472,257126400,0.0
1668367449.94329,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367450.1469727,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367450.3506632,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367450.5543828,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367450.7580652,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367450.9617631,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367451.1654732,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367451.3691936,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367451.572876,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367451.776565,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367451.98015,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367452.1838362,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367452.387514,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367452.591229,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367452.7950187,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367452.9987307,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367453.2024562,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367453.406174,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367453.6098547,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367453.8135886,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367454.0173323,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367454.221024,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367454.4247072,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367454.6284583,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367454.832162,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367455.035867,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367455.239588,0.0,0.0,0.0,0.0,0.0,0.0,257060864,2.4
1668367455.4433331,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367455.6470265,0.0,0.0,0.0,0.0,0.0,0.0,257060864,0.0
1668367455.8507211,0.0,0.0,0.0,0.0,0.0,0.0,257060864,1.2
1668367456.0529535,0.0,0.0,0.0,403659.49450544285,88.57203259090669,39.28391199692795,265097216,27.7
1668367456.2552025,0.0,0.0,0.0,0.0,0.0,0.0,264933376,72.5
1668367456.459127,0.0,0.0,0.0,0.0,0.0,0.0,254042112,25.0
1668367456.6628435,0.0,0.0,0.0,0.0,0.0,0.0,254042112,0.0
1668367456.8665285,0.0,0.0,0.0,0.0,0.0,0.0,254042112,1.2
1668367457.0702612,0.0,0.0,0.0,0.0,0.0,0.0,254271488,0.0
