timestamp,disk_rb,disk_rc,disk_rt,disk_wb,disk_wc,disk_wt,ram,usage
1668459461.1615534,0.0,0.0,0.0,0.0,0.0,0.0,287223808,0.0
1668459461.3635957,0.0,0.0,0.0,0.0,0.0,0.0,287223808,2.4
1668459461.5659537,0.0,0.0,0.0,0.0,0.0,0.0,287223808,0.0
1668459461.7689676,0.0,0.0,0.0,0.0,0.0,0.0,287223808,0.0
1668459461.9726613,0.0,0.0,0.0,0.0,0.0,0.0,287240192,0.0
1668459462.176179,0.0,0.0,0.0,0.0,0.0,0.0,287240192,0.0
1668459462.3795905,0.0,0.0,0.0,0.0,0.0,0.0,287240192,0.0
1668459462.5829508,0.0,0.0,0.0,0.0,0.0,0.0,287240192,1.2
1668459462.7863016,0.0,0.0,0.0,0.0,0.0,0.0,287240192,0.0
1668459462.9896424,0.0,0.0,0.0,0.0,0.0,0.0,287240192,0.0
1668459463.1929731,0.0,0.0,0.0,0.0,0.0,0.0,287240192,0.0
1668459463.3962944,0.0,0.0,0.0,0.0,0.0,0.0,287240192,1.2
1668459463.5996153,0.0,0.0,0.0,0.0,0.0,0.0,287240192,0.0
1668459463.8030055,0.0,0.0,0.0,0.0,0.0,0.0,287469568,3.7
1668459464.0063171,0.0,0.0,0.0,0.0,0.0,0.0,287469568,0.0
1668459464.2096448,0.0,0.0,0.0,0.0,0.0,0.0,287469568,0.0
1668459464.412963,0.0,0.0,0.0,0.0,0.0,0.0,287469568,1.2
1668459464.6151009,0.0,0.0,0.0,0.0,0.0,0.0,287469568,2.5
1668459464.8173475,0.0,0.0,0.0,0.0,0.0,0.0,287469568,0.0
1668459465.0201535,0.0,0.0,0.0,0.0,0.0,0.0,287469568,1.2
1668459465.2232277,0.0,0.0,0.0,0.0,0.0,0.0,287469568,0.0
1668459465.4264238,0.0,0.0,0.0,0.0,0.0,0.0,287469568,0.0
1668459465.6297328,0.0,0.0,0.0,0.0,0.0,0.0,287469568,3.7
1668459465.8330102,0.0,0.0,0.0,0.0,0.0,0.0,287469568,0.0
1668459466.0363245,0.0,0.0,0.0,141024.6874683378,9.839316880923336,34.43809380820787,287461376,0.0
1668459466.2396636,0.0,0.0,0.0,0.0,0.0,0.0,287461376,1.2
1668459466.4429803,0.0,0.0,0.0,0.0,0.0,0.0,287461376,0.0
1668459466.6450844,0.0,0.0,0.0,0.0,0.0,0.0,289525760,7.4
1668459466.847237,0.0,0.0,0.0,35457126.29626179,49.4641652554166,108.83232982764864,293068800,9.9
1668459467.0501196,0.0,0.0,0.0,0.0,0.0,0.0,293056512,0.0
