timestamp,disk_rb,disk_rc,disk_rt,disk_wb,disk_wc,disk_wt,ram,usage
1668459700.443803,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459700.645862,0.0,0.0,0.0,0.0,0.0,0.0,296153088,1.2
1668459700.8482332,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459701.0505054,0.0,0.0,0.0,0.0,0.0,0.0,296153088,1.2
1668459701.2534108,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459701.4565375,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459701.6597974,0.0,0.0,0.0,0.0,0.0,0.0,296153088,3.7
1668459701.8630674,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459702.0663388,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459702.269664,0.0,0.0,0.0,0.0,0.0,0.0,296153088,1.2
1668459702.4729888,0.0,0.0,0.0,0.0,0.0,0.0,296153088,1.2
1668459702.6763031,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459702.8796408,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459703.0829873,0.0,0.0,0.0,0.0,0.0,0.0,296153088,1.2
1668459703.286313,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459703.4896398,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459703.69301,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459703.8963313,0.0,0.0,0.0,0.0,0.0,0.0,296153088,1.2
1668459704.0996468,0.0,0.0,0.0,0.0,0.0,0.0,296153088,1.2
1668459704.3029878,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459704.5063787,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459704.7096715,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459704.9130273,0.0,0.0,0.0,0.0,0.0,0.0,296153088,1.2
1668459705.1163356,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459705.3196516,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459705.5229924,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459705.7263258,0.0,0.0,0.0,0.0,0.0,0.0,296153088,2.4
1668459705.929644,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459706.1329832,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459706.3363187,0.0,0.0,0.0,0.0,0.0,0.0,296153088,1.2
1668459706.5396497,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459706.7429938,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459706.9463186,0.0,0.0,0.0,0.0,0.0,0.0,296153088,1.2
1668459707.1496377,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459707.3529906,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459707.5563133,0.0,0.0,0.0,0.0,0.0,0.0,296153088,0.0
1668459707.7584412,0.0,0.0,0.0,0.0,0.0,0.0,301572096,8.5
1668459707.9609034,0.0,0.0,0.0,35322842.161788136,44.449079078442594,103.72245649693296,309354496,8.6
1668459708.1635892,0.0,0.0,0.0,0.0,0.0,0.0,309354496,0.0
1668459708.3666081,0.0,0.0,0.0,0.0,0.0,0.0,309354496,1.2
1668459708.5698016,0.0,0.0,0.0,0.0,0.0,0.0,309354496,0.0
1668459708.7730675,0.0,0.0,0.0,0.0,0.0,0.0,309354496,0.0
1668459708.9763565,0.0,0.0,0.0,0.0,0.0,0.0,309354496,2.4
1668459709.179657,0.0,0.0,0.0,0.0,0.0,0.0,309354496,0.0
1668459709.3838787,0.0,0.0,0.0,0.0,0.0,0.0,310792192,3.7
1668459709.587884,0.0,0.0,0.0,0.0,0.0,0.0,309575680,3.7
1668459709.7916594,0.0,0.0,0.0,0.0,0.0,0.0,309575680,0.0
1668459709.9938557,0.0,0.0,0.0,39689580.14298536,54.06532038534598,113.61469999022482,310833152,17.1
1668459710.1960886,0.0,0.0,0.0,82972127.35000195,158.25752007140693,291.7556535159027,310697984,18.8
1668459710.3982763,0.0,0.0,0.0,62223666.26374038,103.84633450446839,202.77151212149798,310964224,21.2
1668459710.6004999,0.0,0.0,0.0,20740977.551378533,44.50530957279367,84.06499007888553,310943744,22.2
1668459710.8027186,0.0,0.0,0.0,62232764.46021289,118.69719880952943,192.87680743312956,310927360,23.2
1668459711.0049098,0.0,0.0,0.0,62224766.71058291,143.41309897033872,202.7641004538321,310833152,21.3
1668459711.208985,0.0,0.0,0.0,6299494.679749955,241.75459051759628,63.79595012478165,310796288,25.9
1668459711.4111993,0.0,0.0,0.0,15513373.33326122,39.29329654733075,39.50294319862117,311042048,24.4
1668459711.6151278,0.0,0.0,0.0,38860100.422763005,399.6689888830069,152.19878731124896,310939648,12.5
1668459711.8189561,0.0,0.0,0.0,5144425.482187118,627.9588558809562,88.3089865297968,310939648,1.2
1668459712.0228012,0.0,0.0,0.0,2572155.57639771,313.99044584497193,53.96717100530462,310939648,2.4
1668459712.226631,0.0,0.0,0.0,5144678.228349708,593.6749911974199,83.39707877574317,310939648,1.2
1668459712.4304955,0.0,0.0,0.0,2571469.7981809294,240.35198454419046,49.05205643501366,310939648,1.2
1668459712.634365,0.0,0.0,0.0,5143246.328376082,515.0315344341051,78.48136284591267,310939648,0.0
1668459712.8382077,0.0,0.0,0.0,3034144.5875724717,289.42710344754994,63.774012938208415,310931456,2.4
1668459713.042043,0.0,0.0,0.0,5144281.066957993,534.7155667577003,78.49504061084703,310931456,2.4
1668459713.2458818,0.0,0.0,0.0,5145009.243024831,569.1622747808347,83.40780980588953,310931456,1.2
1668459713.4496818,0.0,0.0,0.0,2572393.2778681763,269.85795085658805,53.969569891341095,310931456,2.4
1668459713.6518638,0.0,0.0,0.0,5375093.306246023,535.6929772038878,79.03910564519073,323833856,17.3
1668459713.8540635,0.0,0.0,0.0,3119561.2007263293,296.7311007402412,59.3465700267776,323833856,25.0
1668459714.0563252,0.0,0.0,0.0,5266089.989000404,578.6392919552591,79.10646724882594,323833856,26.2
1668459714.258504,0.0,0.0,0.0,2633330.614287348,267.028709200125,54.40698864627997,323833856,26.8
1668459714.460712,0.0,0.0,0.0,5267040.053581115,553.8993609244193,79.13165248931098,323833856,27.2
1668459714.6629138,0.0,0.0,0.0,2025832.4116786944,158.275249350827,44.50761842665312,323833856,26.2
1668459714.8650887,0.0,0.0,0.0,3484185.2371748616,420.3492339726131,59.35391843319277,323833856,25.9
1668459715.0672748,81042.18392894839,14.838952079390069,9.892681385110873,2674322.6843056763,262.15791168163406,54.4058979671494,324046848,25.9
1668459715.2694597,0.0,0.0,0.0,5186130.973897458,583.6097004171944,54.40538472151306,324046848,26.3
1668459715.4716334,0.0,0.0,0.0,2633669.0918524736,272.0307729679947,54.40865682836111,324046848,25.0
1668459715.6738255,0.0,0.0,0.0,5226740.071898824,539.1174390988828,84.08174316232362,324046848,26.8
1668459715.8760128,0.0,0.0,0.0,2593065.486948729,281.9105009822488,148.3765723038681,324046848,26.2
1668459716.0781806,0.0,0.0,0.0,5227066.753939989,539.0977318420603,79.13603822555862,324562944,9.9
1668459716.280212,0.0,0.0,0.0,2980022.3138731522,376.1450172161924,69.29641317098155,324562944,0.0
1668459716.4822543,0.0,0.0,0.0,5189839.5758300945,564.2075393552361,84.14077908775623,324562944,2.5
1668459716.6860013,0.0,0.0,0.0,5159821.990492325,558.2393253398035,78.63189666485442,324562944,1.2
1668459716.888034,0.0,0.0,0.0,2588386.4665567293,270.46510482738245,54.37646615123515,324558848,1.2
1668459717.0900562,0.0,0.0,0.0,5190219.302861081,569.24740776408,74.24650744535471,324558848,1.2
1668459717.2920856,0.0,0.0,0.0,2595256.6616217643,257.3948788636586,54.45058743693388,324558848,1.2
1668459717.4941256,0.0,0.0,0.0,5189692.599637976,564.2135311942454,79.18823779293417,324558848,2.4
1668459717.6978965,0.0,0.0,0.0,2579420.7514515687,286.4978618914988,49.13652967073648,324558848,1.3
1668459717.9017158,0.0,0.0,0.0,5265238.147062264,544.6052087330033,88.31394494640158,324550656,0.0
1668459718.1040494,442080.9661945143,19.69922117630206,4.918966083407609,5170194.357640122,550.230508752511,54.30120425207378,343552000,62.2
1668459718.3063247,0.0,0.0,0.0,2591992.672661544,301.59553947166785,54.38140129160316,344584192,75.9
1668459718.5104597,0.0,0.0,0.0,362108.3632071495,0.0,29.414996773982402,344723456,8.6
1668459718.7143252,0.0,0.0,0.0,4780801.14701563,539.1911200137436,49.07386520524353,344723456,2.4
1668459718.9181447,0.0,0.0,0.0,2572137.5249163685,284.4886190346995,49.05980206728683,344723456,1.2
1668459719.121948,0.0,0.0,0.0,5145027.299595819,554.4127269324349,78.5072536502221,344641536,2.4
1668459719.3256974,0.0,0.0,0.0,0.0,0.0,0.0,344641536,1.2
1668459719.529435,0.0,0.0,0.0,2573645.696827977,294.53003136557277,53.99673004879179,344641536,1.2
1668459719.7332125,0.0,0.0,0.0,0.0,0.0,0.0,344641536,0.0
1668459719.936995,0.0,0.0,0.0,2572549.7635735953,284.5901261922282,49.07133898654087,344641536,1.2
1668459720.1407285,261327.16855812626,4.907840156889726,29.44928078937637,0.0,0.0,0.0,344641536,1.2
1668459720.343019,0.0,0.0,0.0,0.0,0.0,0.0,344641536,0.0
1668459720.545302,0.0,0.0,0.0,2632576.33977868,296.6950678196898,84.04279509438187,350142464,75.6
1668459720.747607,0.0,0.0,0.0,0.0,0.0,0.0,350400512,75.3
1668459720.9499428,0.0,0.0,0.0,2591806.3196880906,281.796859013951,54.36634230378559,350326784,76.2
1668459721.1521032,0.0,0.0,0.0,40506.71309334063,9.885896177329846,24.73222846346983,338911232,50.0
1668459721.3541934,0.0,0.0,0.0,0.0,0.0,0.0,338903040,1.2
1668459721.5580149,0.0,0.0,0.0,2578897.4251781697,291.3987009377929,58.950161630358394,338903040,1.2
1668459721.7604792,0.0,0.0,0.0,0.0,0.0,0.0,338903040,0.0
1668459721.9633973,0.0,0.0,0.0,2583757.6951480154,281.5270775509916,54.209202700511575,338903040,2.4
1668459722.165427,161463.0390526427,19.798951826750486,54.399547233882,0.0,0.0,0.0,338870272,1.2
1668459722.3692203,0.0,0.0,0.0,2579299.7322811373,271.6473350651308,54.04720675593833,338870272,1.2
1668459722.5727806,0.0,0.0,0.0,0.0,0.0,0.0,338870272,1.2
1668459722.7747629,0.0,0.0,0.0,0.0,0.0,0.0,338870272,0.0
1668459722.9771838,0.0,0.0,0.0,2731704.0976933516,281.586431574856,59.28184277693302,338862080,1.2
1668459723.1794677,0.0,0.0,0.0,405084.3228815438,4.946311526641399,69.21660861313954,352362496,33.8
1668459723.3817177,0.0,0.0,0.0,2592065.9992102473,247.19401496729662,49.4431739415401,352362496,75.6
1668459723.5840135,0.0,0.0,0.0,0.0,0.0,0.0,352362496,75.3
1668459723.7862954,0.0,0.0,0.0,2592084.3314956725,281.8021735543035,54.379350215396585,352362496,75.3
