timestamp,disk_rb,disk_rc,disk_rt,disk_wb,disk_wc,disk_wt,ram,usage
1668459943.5818121,0.0,0.0,0.0,0.0,0.0,0.0,287334400,0.0
1668459943.7838538,0.0,0.0,0.0,15610395.923230149,24.745097946671514,1227.7914735800907,287334400,0.0
1668459943.9862082,0.0,0.0,0.0,10406974.03643315,19.796545531350517,915.6712654013951,287334400,1.2
1668459944.1893113,0.0,0.0,0.0,10452914.32900378,29.630172453378012,810.414270785348,287334400,0.0
1668459944.3931146,0.0,0.0,0.0,15502212.145133995,29.52581209456867,1171.8326027802495,287334400,1.2
1668459944.5970757,0.0,0.0,0.0,10362360.048421826,19.615385784552718,809.5501772199282,287334400,0.0
1668459944.80102,0.0,0.0,0.0,16769841.537497545,34.3195821819491,1338.3839175821672,287334400,1.2
1668459945.005043,0.0,0.0,0.0,12888997.457285492,19.61389520841176,1014.9811060478884,287334400,4.8
1668459945.2089791,0.0,0.0,0.0,7752666.675657665,19.602391000565504,607.7870323950558,287563776,0.0
1668459945.4129527,0.0,0.0,0.0,16828243.242267184,34.32576127799771,1314.12022478872,287563776,0.0
1668459945.616921,0.0,0.0,0.0,13113177.61002443,49.02505192608671,990.3338301078059,287563776,0.0
1668459945.8208673,0.0,0.0,0.0,12973866.259615373,49.0276306899607,1063.8635227175764,287563776,1.2
1668459946.0248492,0.0,0.0,0.0,12810997.692066379,49.02608339908244,1014.9455108272273,287563776,1.2
1668459946.228702,0.0,0.0,0.0,6490605.509878436,9.809287042342458,514.7792910944974,287563776,0.0
1668459946.4326692,0.0,0.0,0.0,14197624.932452919,29.419707811603132,1118.50592235383,287559680,2.4
1668459946.6366148,0.0,0.0,0.0,13455254.040815182,19.613528332105822,1078.5360146337757,287551488,2.4
1668459946.8405979,0.0,0.0,0.0,15581919.267378854,49.02350479797094,1711.000310918378,287551488,1.2
1668459947.044579,0.0,0.0,0.0,13052216.239946608,49.0293500165991,887.3358081256721,287551488,0.0
1668459947.248508,0.0,0.0,0.0,10484482.607740233,39.225268257213635,1044.2458116752948,287551488,1.2
1668459947.4525225,0.0,0.0,0.0,10079631.903059317,39.21202078254752,804.1659430099909,287551488,2.4
1668459947.656474,0.0,0.0,0.0,12892131.120403964,19.612359005472033,985.23656285936,287551488,1.2
1668459947.8603947,0.0,0.0,0.0,14200911.615671061,29.42146194099299,1073.9524167515297,287551488,0.0
1668459948.0643759,0.0,0.0,0.0,16789100.853372112,29.421289958274926,1093.3864582444417,287551488,0.0
1668459948.2683017,0.0,0.0,0.0,10383243.203456564,49.02929270376834,1063.8548181603537,287551488,1.2
1668459948.4722533,20083.07909847564,4.903169995803266,4.90321585094556,13937608.015608286,58.83295051671477,1024.8631671738706,287551488,0.0
1668459948.676185,0.0,0.0,0.0,12956357.707309032,44.13544364328949,1034.6607930545472,287551488,0.0
1668459948.8800998,0.0,0.0,0.0,8977808.034417612,19.615316983743945,740.4730217299297,287539200,1.2
1668459949.0828784,0.0,0.0,0.0,14288639.64273195,34.36083163148871,1157.4430858421742,295796736,13.3
1668459949.2868183,0.0,0.0,0.0,12885635.62544201,14.779517838790193,1005.9536454206218,297156608,2.5
1668459949.4906561,0.0,0.0,0.0,11554118.60158836,9.81050307345415,892.4217988646035,297156608,1.2
1668459949.6944842,0.0,0.0,0.0,14207506.16798922,29.437051922849726,1182.2997425631634,297156608,2.4
1668459949.898494,0.0,0.0,0.0,10481272.113200976,39.22164608630194,887.8650652008655,297156608,1.2
1668459950.1022666,0.0,0.0,0.0,12883615.536370784,19.62357652827293,1049.2219579110035,297156608,0.0
1668459950.3061097,0.0,0.0,0.0,9384590.354244648,34.343187071296896,976.4225446029052,297156608,0.0
1668459950.5100465,0.0,0.0,0.0,13174484.487771804,73.55855671525396,1049.944853336827,297156608,1.2
1668459950.714029,0.0,0.0,0.0,12891181.821200281,49.02636992706191,1019.8164409214659,297156608,0.0
