timestamp,disk_rb,disk_rc,disk_rt,disk_wb,disk_wc,disk_wt,ram,usage
1668460297.7504933,0.0,0.0,0.0,5181646.1285383385,19.8002136134305,39.532915788928,300392448,1.2
1668460297.9525425,0.0,0.0,0.0,2594984.093413719,9.881517553500393,34.6468164245963,300392448,1.2
1668460298.154553,0.0,0.0,0.0,5190678.7243481325,29.70056578521877,39.601829351052466,300392448,0.0
1668460298.358344,0.0,0.0,0.0,2590478.185614811,9.89891518679485,29.604309276967978,300392448,0.0
1668460298.560611,0.0,0.0,0.0,5148225.310440088,44.16720215098552,39.33230883564783,300392448,1.2
1668460298.7626402,0.0,0.0,0.0,2595173.9663398047,9.887026398851548,34.649392399117716,300392448,0.0
1668460298.9648042,0.0,0.0,0.0,5187874.457955424,24.752866969769933,39.578520253740884,313294848,23.7
1668460299.1669874,0.0,0.0,0.0,5915884.078808927,34.62503818054237,39.56890566037736,313294848,24.7
1668460299.3691573,0.0,0.0,0.0,2633790.219641427,24.730274407141426,34.624834011439354,313294848,26.8
1668460299.5713303,0.0,0.0,0.0,5267437.567913056,24.730653528255406,39.569092307039185,313294848,25.9
1668460299.7735066,0.0,0.0,0.0,2633892.7210887563,19.785852772601835,34.623976527499174,313294848,25.0
1668460299.9756837,0.0,0.0,0.0,5307756.024810501,44.51612127187112,44.51512385642419,313159680,25.0
1668460300.1778462,0.0,0.0,0.0,2795948.750917803,14.838304626640031,34.62503818054237,313159680,26.8
1668460300.3800128,0.0,0.0,0.0,5308519.725309174,29.680039249726384,39.57324565076123,313159680,25.0
1668460300.5821707,0.0,0.0,0.0,2633818.1737903967,14.838952079390069,34.62418068648979,313159680,24.7
1668460300.7843125,0.0,0.0,0.0,2634203.3802604266,148.41069819447918,44.52357705549534,313151488,25.3
1668460300.986523,0.0,0.0,0.0,0.0,0.0,0.0,313151488,25.9
1668460301.1886895,0.0,0.0,0.0,40516.934896478204,9.890780121774647,29.67538444666919,313151488,24.7
1668460301.3927095,0.0,0.0,0.0,5215006.652844401,642.8309770152886,88.71159658020032,314155008,6.2
1668460301.5962114,0.0,0.0,0.0,2732154.7115948605,323.52903970015393,63.76126049221313,314155008,1.2
1668460301.7996142,0.0,0.0,0.0,5153437.359218204,629.0640182601319,83.54903337008703,314155008,3.6
1668460302.0016522,0.0,0.0,0.0,2582540.9109989945,314.6555199863089,59.189192240389865,314146816,1.2
1668460302.2036633,0.0,0.0,0.0,4380441.678237743,534.6448883050481,84.15527788301638,314146816,2.4
1668460302.4066396,0.0,0.0,0.0,809431.941426458,98.97618749837766,93.75767786384557,314146816,0.0
1668460302.609822,0.0,0.0,0.0,5164723.959232228,630.6009086595158,83.73447135128279,314146816,2.4
1668460302.8130732,0.0,0.0,0.0,2580907.1875591967,315.0310717622041,59.07193089526314,314146816,0.0
1668460303.016381,0.0,0.0,0.0,5157812.996781971,555.9461832070023,78.7012421660975,314142720,1.2
1668460303.2196786,0.0,0.0,0.0,0.0,0.0,0.0,314142720,0.0
1668460303.4219453,0.0,0.0,0.0,5163662.793495592,413.239676090567,69.02629617700372,333660160,74.4
1668460303.6260014,0.0,0.0,0.0,2585960.5295953527,197.65316833584467,44.33662668602275,335753216,67.9
1668460303.8295512,0.0,0.0,0.0,5142193.969156516,387.2874985681993,68.6561780937237,335753216,2.5
1668460304.0329723,0.0,0.0,0.0,5152030.756178447,383.18996356157226,68.7871123127457,335609856,0.0
1668460304.236314,0.0,0.0,0.0,2578102.254909363,191.7600658355939,44.25616207090602,335609856,2.4
1668460304.4396653,0.0,0.0,0.0,5156192.419731665,403.24361132866545,68.84219238917241,335609856,1.2
1668460304.6430175,0.0,0.0,0.0,2578129.4579560654,186.84511239412677,49.173628713254345,335609856,1.2
1668460304.846356,0.0,0.0,0.0,5156555.147008339,422.9631257350639,68.84760031046943,335609856,2.4
1668460305.0496852,0.0,0.0,0.0,2578474.0795765673,206.52899846299763,44.262648695234134,335609856,0.0
1668460305.2529879,0.0,0.0,0.0,2579208.975355268,231.18652559288282,49.194218632162055,335609856,2.4
1668460305.4563775,0.0,0.0,0.0,0.0,0.0,0.0,335609856,0.0
1668460305.6585371,0.0,0.0,0.0,2582768.401944514,221.28522070056263,49.325777024603475,339795968,16.0
1668460305.8607392,20256.556528957193,4.945413384898363,0.0,40512.44431029278,9.892739717626858,4.9454192159355,339783680,74.4
1668460306.062921,0.0,0.0,0.0,2593444.699182466,192.8761251647805,44.5210565112014,339783680,75.0
1668460306.2651875,0.0,0.0,0.0,0.0,0.0,0.0,340041728,75.0
1668460306.4674938,0.0,0.0,0.0,0.0,0.0,0.0,340041728,75.3
1668460306.6697927,0.0,0.0,0.0,2733835.7208833024,187.8399966058029,54.3840294591224,340033536,75.9
1668460306.8720284,0.0,0.0,0.0,4596319.843256316,855.1521906941608,79.0975163595904,329523200,75.6
1668460307.0758352,0.0,0.0,0.0,2629885.5835861107,267.01045089142036,78.92198574887777,329404416,1.2
1668460307.2793841,0.0,0.0,0.0,0.0,0.0,0.0,329404416,0.0
1668460307.4813542,0.0,0.0,0.0,0.0,0.0,0.0,329404416,1.2
1668460307.6834128,0.0,0.0,0.0,2595278.101999606,277.2268746488648,49.50094297536462,329404416,1.2
1668460307.8864932,0.0,0.0,0.0,0.0,0.0,0.0,329404416,0.0
1668460308.090285,0.0,0.0,0.0,2621710.797201484,320.0732589551441,83.70085493161604,329404416,0.0
1668460308.293271,0.0,0.0,0.0,0.0,0.0,0.0,329404416,0.0
1668460308.4954314,0.0,0.0,0.0,23756472.991586737,1167.5901377663504,182.73187538047247,329404416,2.5
1668460308.6991794,0.0,0.0,0.0,0.0,0.0,0.0,329404416,1.2
1668460308.9014351,0.0,0.0,0.0,0.0,0.0,0.0,335912960,10.8
1668460309.1037228,0.0,0.0,0.0,2592169.885589739,301.6001612604722,54.38063211989416,336171008,76.2
1668460309.3060124,0.0,0.0,0.0,0.0,0.0,0.0,336171008,75.3
1668460309.5082643,0.0,0.0,0.0,2591995.7278515776,296.61219034418383,54.38210638478439,336171008,75.6
1668460309.71054,0.0,0.0,0.0,0.0,0.0,0.0,336171008,75.3
1668460309.9128053,0.0,0.0,0.0,2592179.0524347834,291.6892814793336,54.38608088833355,336166912,77.2
1668460310.1167414,0.0,0.0,0.0,929912.4213984564,4.943454934610634,24.64506394090314,330002432,37.8
1668460310.3205476,0.0,0.0,0.0,0.0,0.0,0.0,330002432,0.0
1668460310.5225797,0.0,0.0,0.0,2577413.3024906525,314.1087533963496,54.14793541776938,330002432,1.2
1668460310.7245615,0.0,0.0,0.0,0.0,0.0,0.0,330002432,0.0
1668460310.9266138,0.0,0.0,0.0,1419827.2521068526,138.64894839056237,44.5624189881218,329920512,0.0
1668460311.1297853,0.0,0.0,0.0,1173293.5018468997,148.4444895363776,9.86554987516068,329920512,0.0
1668460311.3330076,0.0,0.0,0.0,0.0,0.0,0.0,329920512,1.2
1668460311.5362897,0.0,0.0,0.0,2579572.0413853293,300.1632421296655,54.121130861260575,329920512,1.2
1668460311.739578,0.0,0.0,0.0,0.0,0.0,0.0,329920512,0.0
1668460311.942901,0.0,0.0,0.0,261943.23080477727,9.838843726432412,34.434095235191116,329920512,1.2
1668460312.1462998,0.0,0.0,0.0,2576911.9283769024,304.9244017522959,54.06658752693817,291377152,2.5
1668460312.3495772,0.0,0.0,0.0,0.0,0.0,0.0,291606528,0.0
1668460312.5528932,0.0,0.0,0.0,2579175.6994160265,295.2006278013229,54.11433866219402,291606528,1.2
1668460312.7561939,0.0,0.0,0.0,0.0,0.0,0.0,291606528,1.2
1668460312.9595428,0.0,0.0,0.0,0.0,0.0,0.0,291454976,0.0
1668460313.162864,0.0,0.0,0.0,2578634.3297755825,255.76134048967884,49.18441175884264,291454976,1.2
1668460313.3661883,0.0,0.0,0.0,0.0,0.0,0.0,291454976,0.0
1668460313.5695395,0.0,0.0,0.0,2578008.559920187,255.71725973432132,54.088835534213686,291454976,0.0
1668460313.7728734,0.0,0.0,0.0,0.0,0.0,0.0,291454976,1.2
1668460313.9761963,141018.2381005428,9.836247956793063,4.91839503552503,2578425.7060719584,270.51426467363456,49.17968278237868,291426304,3.6
1668460314.1795962,0.0,0.0,0.0,0.0,0.0,0.0,291426304,3.7
1668460314.3828838,0.0,0.0,0.0,0.0,0.0,0.0,291426304,0.0
1668460314.5862205,0.0,0.0,0.0,2578434.775965818,260.67952211866356,54.09739733624746,291426304,2.4
1668460314.789567,0.0,0.0,0.0,0.0,0.0,0.0,291426304,0.0
